RelationId,ClassId,TimeDays,TimeStart,TimeLength,TimeWeeks,TimePenalty
5260,258,0010000,96,22,011111111111110,30
5261,258,0001000,96,22,011111111111110,0
5262,258,0000100,96,22,011110111111110,6
5263,258,1000000,120,22,011111011111110,30
5264,258,0100000,120,22,011111111111110,0
5265,258,0010000,120,22,011111111111110,30
5266,258,0001000,120,22,011111111111110,0
5267,258,0000100,120,22,011110111111110,6
5268,258,1000000,144,22,011111011111110,30
5269,258,0100000,144,22,011111111111110,0
5270,258,0010000,144,22,011111111111110,30
5271,258,0001000,144,22,011111111111110,0
5272,258,0000100,144,22,011110111111110,6
5273,258,1000000,168,22,011111011111110,30
5274,258,0100000,168,22,011111111111110,0
5275,258,0010000,168,22,011111111111110,30
5276,258,0001000,168,22,011111111111110,0
5277,258,0000100,168,22,011110111111110,8
5278,258,1000000,192,22,011111011111110,30
5279,258,0100000,192,22,011111111111110,0
5280,258,0010000,192,22,011111111111110,30
5281,258,0001000,192,22,011111111111110,0
5282,258,0000100,192,22,011110111111110,8
5283,258,1000000,216,22,011111011111110,32
5284,258,0100000,216,22,011111111111110,2
5285,258,0010000,216,22,011111111111110,32
5286,258,0001000,216,22,011111111111110,2
5287,258,0000100,216,22,011110111111110,8
5288,259,1000000,96,22,011111011111110,30
5289,259,0100000,96,22,011111111111110,30
5290,259,0010000,96,22,011111111111110,30
5291,259,0001000,96,22,011111111111110,30
5292,259,0000100,96,22,011110111111110,30
5293,259,1000000,120,22,011111011111110,0
5294,259,0100000,120,22,011111111111110,0
5295,259,0010000,120,22,011111111111110,0
5296,259,0001000,120,22,011111111111110,0
5297,259,0000100,120,22,011110111111110,0
5298,259,1000000,144,22,011111011111110,0
5299,259,0100000,144,22,011111111111110,0
5300,259,0010000,144,22,011111111111110,0
5301,259,0001000,144,22,011111111111110,0
5302,259,0000100,144,22,011110111111110,6
5303,259,1000000,168,22,011111011111110,0
5304,259,0100000,168,22,011111111111110,0
5305,259,0010000,168,22,011111111111110,30
5306,259,0001000,168,22,011111111111110,0
5307,259,0000100,168,22,011110111111110,8
5308,259,1000000,192,22,011111011111110,0
5309,259,0100000,192,22,011111111111110,0
5310,259,0010000,192,22,011111111111110,30
5311,259,0001000,192,22,011111111111110,0
5312,259,0000100,192,22,011110111111110,8
5313,260,0100000,96,22,011111111111110,16
5314,260,0001000,96,22,011111111111110,16
5315,260,1000000,120,22,011111011111110,0
5316,260,0100000,120,22,011111111111110,0
5317,260,0010000,120,22,011111111111110,0
5318,260,0001000,120,22,011111111111110,0
5319,260,0000100,120,22,011110111111110,0
5320,260,1000000,144,22,011111011111110,0
5321,260,0100000,144,22,011111111111110,0
5322,260,0010000,144,22,011111111111110,0
5323,260,0001000,144,22,011111111111110,0
5324,260,0000100,144,22,011110111111110,0
5325,260,1000000,168,22,011111011111110,0
5326,260,0100000,168,22,011111111111110,0
5327,260,0010000,168,22,011111111111110,0
5328,260,0001000,168,22,011111111111110,0
5329,260,0000100,168,22,011110111111110,2
5330,260,1000000,192,22,011111011111110,0
5331,260,0100000,192,22,011111111111110,0
5332,260,0010000,192,22,011111111111110,0
5333,260,0001000,192,22,011111111111110,0
5334,260,0000100,192,22,011110111111110,2
5335,260,1000000,216,22,011111011111110,18
5336,260,0100000,216,22,011111111111110,18
5337,260,0010000,216,22,011111111111110,18
5338,260,0001000,216,22,011111111111110,18
5339,260,0000100,216,22,011110111111110,18
5340,261,0100000,96,22,011111111111110,16
5341,261,0001000,96,22,011111111111110,16
5342,261,1000000,120,22,011111011111110,0
5343,261,0100000,120,22,011111111111110,0
5344,261,0010000,120,22,011111111111110,0
5345,261,0001000,120,22,011111111111110,0
5346,261,0000100,120,22,011110111111110,0
5347,261,1000000,144,22,011111011111110,0
5348,261,0100000,144,22,011111111111110,0
5349,261,0010000,144,22,011111111111110,0
5350,261,0001000,144,22,011111111111110,0
5351,261,0000100,144,22,011110111111110,0
5352,261,1000000,168,22,011111011111110,0
5353,261,0100000,168,22,011111111111110,0
5354,261,0010000,168,22,011111111111110,0
5355,261,0001000,168,22,011111111111110,0
5356,261,0000100,168,22,011110111111110,2
5357,261,1000000,192,22,011111011111110,0
5358,261,0100000,192,22,011111111111110,0
5359,261,0010000,192,22,011111111111110,0
5360,261,0001000,192,22,011111111111110,0
5361,261,0000100,192,22,011110111111110,2
5362,261,1000000,216,22,011111011111110,18
5363,261,0100000,216,22,011111111111110,18
5364,261,0010000,216,22,011111111111110,18
5365,261,0001000,216,22,011111111111110,18
5366,261,0000100,216,22,011110111111110,18
5367,262,1000000,96,22,011111011111110,0
5368,262,0100000,96,22,011111111111110,0
5369,262,0010000,96,22,011111111111110,0
5370,262,0001000,96,22,011111111111110,0
5371,262,0000100,96,22,011110111111110,0
5372,262,1000000,120,22,011111011111110,0
5373,262,0100000,120,22,011111111111110,0
5374,262,0010000,120,22,011111111111110,0
5375,262,0001000,120,22,011111111111110,0
5376,262,0000100,120,22,011110111111110,0
5377,262,1000000,144,22,011111011111110,0
5378,262,0100000,144,22,011111111111110,0
5379,262,0010000,144,22,011111111111110,0
5380,262,0001000,144,22,011111111111110,0
5381,262,0000100,144,22,011110111111110,0
5382,262,1000000,168,22,011111011111110,0
5383,262,0100000,168,22,011111111111110,0
5384,262,0010000,168,22,011111111111110,0
5385,262,0001000,168,22,011111111111110,0
5386,262,0000100,168,22,011110111111110,2
5387,262,1000000,192,22,011111011111110,0
5388,262,0100000,192,22,011111111111110,0
5389,262,0010000,192,22,011111111111110,0
5390,262,0001000,192,22,011111111111110,0
5391,262,0000100,192,22,011110111111110,2
5392,262,1000000,216,22,011111011111110,2
5393,262,0100000,216,22,011111111111110,2
5394,262,0010000,216,22,011111111111110,2
5395,262,0001000,216,22,011111111111110,2
5396,262,0000100,216,22,011110111111110,2
5397,263,1000000,96,22,011111011111110,0
5398,263,0100000,96,22,011111111111110,0
5399,263,0010000,96,22,011111111111110,0
5400,263,0001000,96,22,011111111111110,0
5401,263,0000100,96,22,011110111111110,0
5402,263,1000000,120,22,011111011111110,0
5403,263,0100000,120,22,011111111111110,0
5404,263,0010000,120,22,011111111111110,0
5405,263,0001000,120,22,011111111111110,0
5406,263,0000100,120,22,011110111111110,0
5407,263,1000000,144,22,011111011111110,0
5408,263,0100000,144,22,011111111111110,0
5409,263,0010000,144,22,011111111111110,0
5410,263,0001000,144,22,011111111111110,0
5411,263,0000100,144,22,011110111111110,0
5412,263,1000000,168,22,011111011111110,0
5413,263,0100000,168,22,011111111111110,0
5414,263,0010000,168,22,011111111111110,0
5415,263,0001000,168,22,011111111111110,0
5416,263,0000100,168,22,011110111111110,2
5417,263,1000000,192,22,011111011111110,0
5418,263,0100000,192,22,011111111111110,0
5419,263,0010000,192,22,011111111111110,0
5420,263,0001000,192,22,011111111111110,0
5421,263,0000100,192,22,011110111111110,2
5422,263,1000000,216,22,011111011111110,2
5423,263,0100000,216,22,011111111111110,2
5424,263,0010000,216,22,011111111111110,2
5425,263,0001000,216,22,011111111111110,2
5426,263,0000100,216,22,011110111111110,2
5427,264,1000000,96,22,011111011111110,0
5428,264,0100000,96,22,011111111111110,0
5429,264,0010000,96,22,011111111111110,0
5430,264,0001000,96,22,011111111111110,0
5431,264,0000100,96,22,011110111111110,0
5432,264,1000000,120,22,011111011111110,0
5433,264,0100000,120,22,011111111111110,0
5434,264,0010000,120,22,011111111111110,0
5435,264,0001000,120,22,011111111111110,0
5436,264,0000100,120,22,011110111111110,0
5437,264,1000000,144,22,011111011111110,0
5438,264,0100000,144,22,011111111111110,0
5439,264,0010000,144,22,011111111111110,0
5440,264,0001000,144,22,011111111111110,0
5441,264,0000100,144,22,011110111111110,0
5442,264,1000000,168,22,011111011111110,0
5443,264,0100000,168,22,011111111111110,0
5444,264,0010000,168,22,011111111111110,0
5445,264,0001000,168,22,011111111111110,0
5446,264,0000100,168,22,011110111111110,2
5447,264,1000000,192,22,011111011111110,0
5448,264,0100000,192,22,011111111111110,0
5449,264,0010000,192,22,011111111111110,0
5450,264,0001000,192,22,011111111111110,0
5451,264,0000100,192,22,011110111111110,2
5452,264,1000000,216,22,011111011111110,2
5453,264,0100000,216,22,011111111111110,2
5454,264,0010000,216,22,011111111111110,2
5455,264,0001000,216,22,011111111111110,2
5456,264,0000100,216,22,011110111111110,2
5457,265,1000000,96,22,011111011111110,0
5458,265,0100000,96,22,011111111111110,0
5459,265,0010000,96,22,011111111111110,0
5460,265,0001000,96,22,011111111111110,0
5461,265,0000100,96,22,011110111111110,0
5462,265,1000000,120,22,011111011111110,0
5463,265,0100000,120,22,011111111111110,0
5464,265,0010000,120,22,011111111111110,0
5465,265,0001000,120,22,011111111111110,0
5466,265,0000100,120,22,011110111111110,0
5467,265,1000000,144,22,011111011111110,0
5468,265,0100000,144,22,011111111111110,0
5469,265,0010000,144,22,011111111111110,0
5470,265,0001000,144,22,011111111111110,0
5471,265,0000100,144,22,011110111111110,0
5472,265,1000000,168,22,011111011111110,0
5473,265,0100000,168,22,011111111111110,0
5474,265,0010000,168,22,011111111111110,0
5475,265,0001000,168,22,011111111111110,0
5476,265,0000100,168,22,011110111111110,2
5477,265,1000000,192,22,011111011111110,0
5478,265,0100000,192,22,011111111111110,0
5479,265,0010000,192,22,011111111111110,0
5480,265,0001000,192,22,011111111111110,0
5481,265,0000100,192,22,011110111111110,2
5482,265,1000000,216,22,011111011111110,2
5483,265,0100000,216,22,011111111111110,2
5484,265,0010000,216,22,011111111111110,2
5485,265,0001000,216,22,011111111111110,2
5486,265,0000100,216,22,011110111111110,2
5487,266,1000000,192,22,011111011111110,0
5488,267,0100000,96,22,011111111111110,12
5489,267,0001000,96,22,011111111111110,12
5490,267,0100000,120,22,011111111111110,0
5491,267,0010000,120,22,011111111111110,0
5492,267,0001000,120,22,011111111111110,0
5493,267,0000100,120,22,011110111111110,0
5494,267,1000000,144,22,011111011111110,0
5495,267,0100000,144,22,011111111111110,0
5496,267,0010000,144,22,011111111111110,0
5497,267,0001000,144,22,011111111111110,0
5498,267,0000100,144,22,011110111111110,0
5499,267,1000000,168,22,011111011111110,0
5500,267,0100000,168,22,011111111111110,0
5501,267,0010000,168,22,011111111111110,0
5502,267,0001000,168,22,011111111111110,0
5503,267,0000100,168,22,011110111111110,2
5504,267,1000000,192,22,011111011111110,0
5505,267,0100000,192,22,011111111111110,0
5506,267,0010000,192,22,011111111111110,0
5507,267,0001000,192,22,011111111111110,0
5508,267,0000100,192,22,011110111111110,2
5509,267,1000000,216,22,011111011111110,14
5510,267,0100000,216,22,011111111111110,14
5511,267,0010000,216,22,011111111111110,14
5512,267,0001000,216,22,011111111111110,14
5513,267,0000100,216,22,011110111111110,14
5514,268,0100000,96,22,011111111111110,12
5515,268,0001000,96,22,011111111111110,12
5516,268,0100000,120,22,011111111111110,0
5517,268,0010000,120,22,011111111111110,0
5518,268,0001000,120,22,011111111111110,0
5519,268,0000100,120,22,011110111111110,0
5520,268,1000000,144,22,011111011111110,0
5521,268,0100000,144,22,011111111111110,0
5522,268,0010000,144,22,011111111111110,0
5523,268,0001000,144,22,011111111111110,0
5524,268,0000100,144,22,011110111111110,0
5525,268,1000000,168,22,011111011111110,0
5526,268,0100000,168,22,011111111111110,0
5527,268,0010000,168,22,011111111111110,0
5528,268,0001000,168,22,011111111111110,0
5529,268,0000100,168,22,011110111111110,2
5530,268,1000000,192,22,011111011111110,0
5531,268,0100000,192,22,011111111111110,0
5532,268,0010000,192,22,011111111111110,0
5533,268,0001000,192,22,011111111111110,0
5534,268,0000100,192,22,011110111111110,2
5535,268,1000000,216,22,011111011111110,14
5536,268,0100000,216,22,011111111111110,14
5537,268,0010000,216,22,011111111111110,14
5538,268,0001000,216,22,011111111111110,14
5539,268,0000100,216,22,011110111111110,14
5540,269,0100000,120,22,011111111111110,0
5541,269,0010000,120,22,011111111111110,0
5542,269,0001000,120,22,011111111111110,0
5543,269,0000100,120,22,011110111111110,0
5544,269,1000000,168,22,011111011111110,0
5545,269,0100000,168,22,011111111111110,0
5546,269,0010000,168,22,011111111111110,0
5547,269,0001000,168,22,011111111111110,0
5548,269,0000100,168,22,011110111111110,2
5549,269,1000000,192,22,011111011111110,32
5550,269,0100000,192,22,011111111111110,32
5551,269,0001000,192,22,011111111111110,32
5552,270,0100000,120,22,011111111111110,0
5553,270,0010000,120,22,011111111111110,0
5554,270,0001000,120,22,011111111111110,0
5555,270,0000100,120,22,011110111111110,0
5556,270,1000000,168,22,011111011111110,0
5557,270,0100000,168,22,011111111111110,0
5558,270,0010000,168,22,011111111111110,0
5559,270,0001000,168,22,011111111111110,0
5560,270,0000100,168,22,011110111111110,2
5561,270,1000000,192,22,011111011111110,32
5562,270,0100000,192,22,011111111111110,32
5563,270,0001000,192,22,011111111111110,32
5564,271,0100000,96,22,011111111111110,0
5565,271,0010000,96,22,011111111111110,0
5566,271,0001000,96,22,011111111111110,0
5567,271,0000100,96,22,011110111111110,0
5568,271,0100000,120,22,011111111111110,0
5569,271,0010000,120,22,011111111111110,0
5570,271,0001000,120,22,011111111111110,0
5571,271,0000100,120,22,011110111111110,0
5572,271,1000000,144,22,011111011111110,0
5573,271,0100000,144,22,011111111111110,0
5574,271,0010000,144,22,011111111111110,0
5575,271,0001000,144,22,011111111111110,0
5576,271,0000100,144,22,011110111111110,0
5577,271,1000000,168,22,011111011111110,0
5578,271,0100000,168,22,011111111111110,0
5579,271,0010000,168,22,011111111111110,0
5580,271,0001000,168,22,011111111111110,0
5581,271,0000100,168,22,011110111111110,2
5582,271,1000000,192,22,011111011111110,0
5583,271,0100000,192,22,011111111111110,0
5584,271,0010000,192,22,011111111111110,0
5585,271,0001000,192,22,011111111111110,0
5586,271,0000100,192,22,011110111111110,2
5587,271,1000000,216,22,011111011111110,2
5588,271,0100000,216,22,011111111111110,2
5589,271,0010000,216,22,011111111111110,2
5590,271,0001000,216,22,011111111111110,2
5591,271,0000100,216,22,011110111111110,2
5592,272,0100000,96,22,011111111111110,0
5593,272,0010000,96,22,011111111111110,0
5594,272,0001000,96,22,011111111111110,0
5595,272,0000100,96,22,011110111111110,0
5596,272,0100000,120,22,011111111111110,0
5597,272,0010000,120,22,011111111111110,0
5598,272,0001000,120,22,011111111111110,0
5599,272,0000100,120,22,011110111111110,0
5600,272,1000000,144,22,011111011111110,0
5601,272,0100000,144,22,011111111111110,0
5602,272,0010000,144,22,011111111111110,0
5603,272,0001000,144,22,011111111111110,0
5604,272,0000100,144,22,011110111111110,0
5605,272,1000000,168,22,011111011111110,0
5606,272,0100000,168,22,011111111111110,0
5607,272,0010000,168,22,011111111111110,0
5608,272,0001000,168,22,011111111111110,0
5609,272,0000100,168,22,011110111111110,2
5610,272,1000000,192,22,011111011111110,0
5611,272,0100000,192,22,011111111111110,0
5612,272,0010000,192,22,011111111111110,0
5613,272,0001000,192,22,011111111111110,0
5614,272,0000100,192,22,011110111111110,2
5615,272,1000000,216,22,011111011111110,2
5616,272,0100000,216,22,011111111111110,2
5617,272,0010000,216,22,011111111111110,2
5618,272,0001000,216,22,011111111111110,2
5619,272,0000100,216,22,011110111111110,2
5620,273,0100000,96,22,011111111111110,0
5621,273,0010000,96,22,011111111111110,0
5622,273,0001000,96,22,011111111111110,0
5623,273,0000100,96,22,011110111111110,0
5624,273,0100000,120,22,011111111111110,0
5625,273,0010000,120,22,011111111111110,0
5626,273,0001000,120,22,011111111111110,0
5627,273,0000100,120,22,011110111111110,0
5628,273,1000000,144,22,011111011111110,0
5629,273,0100000,144,22,011111111111110,0
5630,273,0010000,144,22,011111111111110,0
5631,273,0001000,144,22,011111111111110,0
5632,273,0000100,144,22,011110111111110,0
5633,273,1000000,168,22,011111011111110,0
5634,273,0100000,168,22,011111111111110,0
5635,273,0010000,168,22,011111111111110,0
5636,273,0001000,168,22,011111111111110,0
5637,273,0000100,168,22,011110111111110,2
5638,273,1000000,192,22,011111011111110,0
5639,273,0100000,192,22,011111111111110,0
5640,273,0010000,192,22,011111111111110,0
5641,273,0001000,192,22,011111111111110,0
5642,273,0000100,192,22,011110111111110,2
5643,273,1000000,216,22,011111011111110,2
5644,273,0100000,216,22,011111111111110,2
5645,273,0010000,216,22,011111111111110,2
5646,273,0001000,216,22,011111111111110,2
5647,273,0000100,216,22,011110111111110,2
5648,274,0100000,96,22,011111111111110,0
5649,274,0010000,96,22,011111111111110,0
5650,274,0001000,96,22,011111111111110,0
5651,274,0000100,96,22,011110111111110,0
5652,274,0100000,120,22,011111111111110,0
5653,274,0010000,120,22,011111111111110,0
5654,274,0001000,120,22,011111111111110,0
5655,274,0000100,120,22,011110111111110,0
5656,274,1000000,144,22,011111011111110,0
5657,274,0100000,144,22,011111111111110,0
5658,274,0010000,144,22,011111111111110,0
5659,274,0001000,144,22,011111111111110,0
5660,274,0000100,144,22,011110111111110,0
5661,274,1000000,168,22,011111011111110,0
5662,274,0100000,168,22,011111111111110,0
5663,274,0010000,168,22,011111111111110,0
5664,274,0001000,168,22,011111111111110,0
5665,274,0000100,168,22,011110111111110,2
5666,274,1000000,192,22,011111011111110,0
5667,274,0100000,192,22,011111111111110,0
5668,274,0010000,192,22,011111111111110,0
5669,274,0001000,192,22,011111111111110,0
5670,274,0000100,192,22,011110111111110,2
5671,274,1000000,216,22,011111011111110,2
5672,274,0100000,216,22,011111111111110,2
5673,274,0010000,216,22,011111111111110,2
5674,274,0001000,216,22,011111111111110,2
5675,274,0000100,216,22,011110111111110,2
5676,275,0100000,96,22,011111111111110,0
5677,275,0010000,96,22,011111111111110,0
5678,275,0001000,96,22,011111111111110,0
5679,275,0000100,96,22,011110111111110,0
5680,275,0100000,120,22,011111111111110,0
5681,275,0010000,120,22,011111111111110,0
5682,275,0001000,120,22,011111111111110,0
5683,275,0000100,120,22,011110111111110,0
5684,275,1000000,144,22,011111011111110,0
5685,275,0100000,144,22,011111111111110,0
5686,275,0010000,144,22,011111111111110,0
5687,275,0001000,144,22,011111111111110,0
5688,275,0000100,144,22,011110111111110,0
5689,275,1000000,168,22,011111011111110,0
5690,275,0100000,168,22,011111111111110,0
5691,275,0010000,168,22,011111111111110,0
5692,275,0001000,168,22,011111111111110,0
5693,275,0000100,168,22,011110111111110,2
5694,275,1000000,192,22,011111011111110,0
5695,275,0100000,192,22,011111111111110,0
5696,275,0010000,192,22,011111111111110,0
5697,275,0001000,192,22,011111111111110,0
5698,275,0000100,192,22,011110111111110,2
5699,275,1000000,216,22,011111011111110,2
5700,275,0100000,216,22,011111111111110,2
5701,275,0010000,216,22,011111111111110,2
5702,275,0001000,216,22,011111111111110,2
5703,275,0000100,216,22,011110111111110,2
5704,276,0100000,96,22,011111111111110,0
5705,276,0010000,96,22,011111111111110,0
5706,276,0001000,96,22,011111111111110,0
5707,276,0000100,96,22,011110111111110,0
5708,276,0100000,120,22,011111111111110,0
5709,276,0010000,120,22,011111111111110,0
5710,276,0001000,120,22,011111111111110,0
5711,276,0000100,120,22,011110111111110,0
5712,276,1000000,144,22,011111011111110,0
5713,276,0100000,144,22,011111111111110,0
5714,276,0010000,144,22,011111111111110,0
5715,276,0001000,144,22,011111111111110,0
5716,276,0000100,144,22,011110111111110,0
5717,276,1000000,168,22,011111011111110,0
5718,276,0100000,168,22,011111111111110,0
5719,276,0010000,168,22,011111111111110,0
5720,276,0001000,168,22,011111111111110,0
5721,276,0000100,168,22,011110111111110,2
5722,276,1000000,192,22,011111011111110,0
5723,276,0100000,192,22,011111111111110,0
5724,276,0010000,192,22,011111111111110,0
5725,276,0001000,192,22,011111111111110,0
5726,276,0000100,192,22,011110111111110,2
5727,276,1000000,216,22,011111011111110,2
5728,276,0100000,216,22,011111111111110,2
5729,276,0010000,216,22,011111111111110,2
5730,276,0001000,216,22,011111111111110,2
5731,276,0000100,216,22,011110111111110,2
5732,277,0100000,96,22,011111111111110,0
5733,277,0010000,96,22,011111111111110,0
5734,277,0001000,96,22,011111111111110,0
5735,277,0000100,96,22,011110111111110,0
5736,277,0100000,120,22,011111111111110,0
5737,277,0010000,120,22,011111111111110,0
5738,277,0001000,120,22,011111111111110,0
5739,277,0000100,120,22,011110111111110,0
5740,277,1000000,144,22,011111011111110,0
5741,277,0100000,144,22,011111111111110,0
5742,277,0010000,144,22,011111111111110,0
5743,277,0001000,144,22,011111111111110,0
5744,277,0000100,144,22,011110111111110,0
5745,277,1000000,168,22,011111011111110,0
5746,277,0100000,168,22,011111111111110,0
5747,277,0010000,168,22,011111111111110,0
5748,277,0001000,168,22,011111111111110,0
5749,277,0000100,168,22,011110111111110,2
5750,277,1000000,192,22,011111011111110,0
5751,277,0100000,192,22,011111111111110,0
5752,277,0010000,192,22,011111111111110,0
5753,277,0001000,192,22,011111111111110,0
5754,277,0000100,192,22,011110111111110,2
5755,277,1000000,216,22,011111011111110,2
5756,277,0100000,216,22,011111111111110,2
5757,277,0010000,216,22,011111111111110,2
5758,277,0001000,216,22,011111111111110,2
5759,277,0000100,216,22,011110111111110,2
5760,278,0100000,96,22,011111111111110,0
5761,278,0010000,96,22,011111111111110,0
5762,278,0001000,96,22,011111111111110,0
5763,278,0000100,96,22,011110111111110,0
5764,278,0100000,120,22,011111111111110,0
5765,278,0010000,120,22,011111111111110,0
5766,278,0001000,120,22,011111111111110,0
5767,278,0000100,120,22,011110111111110,0
5768,278,1000000,144,22,011111011111110,0
5769,278,0100000,144,22,011111111111110,0
5770,278,0010000,144,22,011111111111110,0
5771,278,0001000,144,22,011111111111110,0
5772,278,0000100,144,22,011110111111110,0
5773,278,1000000,168,22,011111011111110,0
5774,278,0100000,168,22,011111111111110,0
5775,278,0010000,168,22,011111111111110,0
5776,278,0001000,168,22,011111111111110,0
5777,278,0000100,168,22,011110111111110,2
5778,278,1000000,192,22,011111011111110,0
5779,278,0100000,192,22,011111111111110,0
5780,278,0010000,192,22,011111111111110,0
5781,278,0001000,192,22,011111111111110,0
5782,278,0000100,192,22,011110111111110,2
5783,278,1000000,216,22,011111011111110,2
5784,278,0100000,216,22,011111111111110,2
5785,278,0010000,216,22,011111111111110,2
5786,278,0001000,216,22,011111111111110,2
5787,278,0000100,216,22,011110111111110,2
5788,279,0100000,96,22,011111111111110,0
5789,279,0010000,96,22,011111111111110,0
5790,279,0001000,96,22,011111111111110,0
5791,279,0000100,96,22,011110111111110,0
5792,279,0100000,120,22,011111111111110,0
5793,279,0010000,120,22,011111111111110,0
5794,279,0001000,120,22,011111111111110,0
5795,279,0000100,120,22,011110111111110,0
5796,279,1000000,144,22,011111011111110,0
5797,279,0100000,144,22,011111111111110,0
5798,279,0010000,144,22,011111111111110,0
5799,279,0001000,144,22,011111111111110,0
5800,279,0000100,144,22,011110111111110,0
5801,279,1000000,168,22,011111011111110,0
5802,279,0100000,168,22,011111111111110,0
5803,279,0010000,168,22,011111111111110,0
5804,279,0001000,168,22,011111111111110,0
5805,279,0000100,168,22,011110111111110,2
5806,279,1000000,192,22,011111011111110,0
5807,279,0100000,192,22,011111111111110,0
5808,279,0010000,192,22,011111111111110,0
5809,279,0001000,192,22,011111111111110,0
5810,279,0000100,192,22,011110111111110,2
5811,279,1000000,216,22,011111011111110,2
5812,279,0100000,216,22,011111111111110,2
5813,279,0010000,216,22,011111111111110,2
5814,279,0001000,216,22,011111111111110,2
5815,279,0000100,216,22,011110111111110,2
5816,280,0100000,96,22,011111111111110,0
5817,280,0010000,96,22,011111111111110,0
5818,280,0001000,96,22,011111111111110,0
5819,280,0000100,96,22,011110111111110,0
5820,280,0100000,120,22,011111111111110,0
5821,280,0010000,120,22,011111111111110,0
5822,280,0001000,120,22,011111111111110,0
5823,280,0000100,120,22,011110111111110,0
5824,280,1000000,144,22,011111011111110,0
5825,280,0100000,144,22,011111111111110,0
5826,280,0010000,144,22,011111111111110,0
5827,280,0001000,144,22,011111111111110,0
5828,280,0000100,144,22,011110111111110,0
5829,280,1000000,168,22,011111011111110,0
5830,280,0100000,168,22,011111111111110,0
5831,280,0010000,168,22,011111111111110,0
5832,280,0001000,168,22,011111111111110,0
5833,280,0000100,168,22,011110111111110,2
5834,280,1000000,192,22,011111011111110,0
5835,280,0100000,192,22,011111111111110,0
5836,280,0010000,192,22,011111111111110,0
5837,280,0001000,192,22,011111111111110,0
5838,280,0000100,192,22,011110111111110,2
5839,280,1000000,216,22,011111011111110,2
5840,280,0100000,216,22,011111111111110,2
5841,280,0010000,216,22,011111111111110,2
5842,280,0001000,216,22,011111111111110,2
5843,280,0000100,216,22,011110111111110,2
5844,281,0100000,96,22,011111111111110,0
5845,281,0010000,96,22,011111111111110,0
5846,281,0001000,96,22,011111111111110,0
5847,281,0000100,96,22,011110111111110,0
5848,281,0100000,120,22,011111111111110,0
5849,281,0010000,120,22,011111111111110,0
5850,281,0001000,120,22,011111111111110,0
5851,281,0000100,120,22,011110111111110,0
5852,281,1000000,144,22,011111011111110,0
5853,281,0100000,144,22,011111111111110,0
5854,281,0010000,144,22,011111111111110,0
5855,281,0001000,144,22,011111111111110,0
5856,281,0000100,144,22,011110111111110,0
5857,281,1000000,168,22,011111011111110,0
5858,281,0100000,168,22,011111111111110,0
5859,281,0010000,168,22,011111111111110,0
5860,281,0001000,168,22,011111111111110,0
5861,281,0000100,168,22,011110111111110,2
5862,281,1000000,192,22,011111011111110,0
5863,281,0100000,192,22,011111111111110,0
5864,281,0010000,192,22,011111111111110,0
5865,281,0001000,192,22,011111111111110,0
5866,281,0000100,192,22,011110111111110,2
5867,281,1000000,216,22,011111011111110,2
5868,281,0100000,216,22,011111111111110,2
5869,281,0010000,216,22,011111111111110,2
5870,281,0001000,216,22,011111111111110,2
5871,281,0000100,216,22,011110111111110,2
5872,282,0100000,96,22,011111111111110,0
5873,282,0010000,96,22,011111111111110,0
5874,282,0001000,96,22,011111111111110,0
5875,282,0000100,96,22,011110111111110,0
5876,282,0100000,120,22,011111111111110,0
5877,282,0010000,120,22,011111111111110,0
5878,282,0001000,120,22,011111111111110,0
5879,282,0000100,120,22,011110111111110,0
5880,282,1000000,144,22,011111011111110,0
5881,282,0100000,144,22,011111111111110,0
5882,282,0010000,144,22,011111111111110,0
5883,282,0001000,144,22,011111111111110,0
5884,282,0000100,144,22,011110111111110,0
5885,282,1000000,168,22,011111011111110,0
5886,282,0100000,168,22,011111111111110,0
5887,282,0010000,168,22,011111111111110,0
5888,282,0001000,168,22,011111111111110,0
5889,282,0000100,168,22,011110111111110,2
5890,282,1000000,192,22,011111011111110,0
5891,282,0100000,192,22,011111111111110,0
5892,282,0010000,192,22,011111111111110,0
5893,282,0001000,192,22,011111111111110,0
5894,282,0000100,192,22,011110111111110,2
5895,282,1000000,216,22,011111011111110,2
5896,282,0100000,216,22,011111111111110,2
5897,282,0010000,216,22,011111111111110,2
5898,282,0001000,216,22,011111111111110,2
5899,282,0000100,216,22,011110111111110,2
5900,283,0100000,96,22,011111111111110,0
5901,283,0010000,96,22,011111111111110,0
5902,283,0001000,96,22,011111111111110,0
5903,283,0000100,96,22,011110111111110,0
5904,283,0100000,120,22,011111111111110,0
5905,283,0010000,120,22,011111111111110,0
5906,283,0001000,120,22,011111111111110,0
5907,283,0000100,120,22,011110111111110,0
5908,283,1000000,144,22,011111011111110,0
5909,283,0100000,144,22,011111111111110,0
5910,283,0010000,144,22,011111111111110,0
5911,283,0001000,144,22,011111111111110,0
5912,283,0000100,144,22,011110111111110,0
5913,283,1000000,168,22,011111011111110,0
5914,283,0100000,168,22,011111111111110,0
5915,283,0010000,168,22,011111111111110,0
5916,283,0001000,168,22,011111111111110,0
5917,283,0000100,168,22,011110111111110,2
5918,283,1000000,192,22,011111011111110,0
5919,283,0100000,192,22,011111111111110,0
5920,283,0010000,192,22,011111111111110,0
5921,283,0001000,192,22,011111111111110,0
5922,283,0000100,192,22,011110111111110,2
5923,283,1000000,216,22,011111011111110,2
